Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,070265,1940,01,01,,,
IDCJAC0009,070265,1940,01,02,,,
IDCJAC0009,070265,1940,01,03,,,
IDCJAC0009,070265,1940,01,04,,,
IDCJAC0009,070265,1940,01,05,,,
IDCJAC0009,070265,1940,01,06,,,
IDCJAC0009,070265,1940,01,07,,,
IDCJAC0009,070265,1940,01,08,,,
IDCJAC0009,070265,1940,01,09,,,
IDCJAC0009,070265,1940,01,10,2.5,10,Y
IDCJAC0009,070265,1940,01,11,,,
IDCJAC0009,070265,1940,01,12,,,
IDCJAC0009,070265,1940,01,13,,,
IDCJAC0009,070265,1940,01,14,,,
IDCJAC0009,070265,1940,01,15,,,
IDCJAC0009,070265,1940,01,16,,,
IDCJAC0009,070265,1940,01,17,,,
IDCJAC0009,070265,1940,01,18,,,
IDCJAC0009,070265,1940,01,19,,,
IDCJAC0009,070265,1940,01,20,,,
IDCJAC0009,070265,1940,01,21,,,
IDCJAC0009,070265,1940,01,22,,,
IDCJAC0009,070265,1940,01,23,,,
IDCJAC0009,070265,1940,01,24,3.0,14,Y
IDCJAC0009,070265,1940,01,25,0.0,,Y
IDCJAC0009,070265,1940,01,26,0.0,,Y
IDCJAC0009,070265,1940,01,27,0.0,,Y
IDCJAC0009,070265,1940,01,28,0.0,,Y
IDCJAC0009,070265,1940,01,29,0.0,,Y
IDCJAC0009,070265,1940,01,30,0.0,,Y
IDCJAC0009,070265,1940,01,31,0.0,,Y
IDCJAC0009,070265,1940,02,01,,,
IDCJAC0009,070265,1940,02,02,,,
IDCJAC0009,070265,1940,02,03,,,
IDCJAC0009,070265,1940,02,04,,,
IDCJAC0009,070265,1940,02,05,,,
IDCJAC0009,070265,1940,02,06,,,
IDCJAC0009,070265,1940,02,07,,,
IDCJAC0009,070265,1940,02,08,,,
IDCJAC0009,070265,1940,02,09,,,
IDCJAC0009,070265,1940,02,10,,,
IDCJAC0009,070265,1940,02,11,,,
IDCJAC0009,070265,1940,02,12,,,
IDCJAC0009,070265,1940,02,13,,,
IDCJAC0009,070265,1940,02,14,,,
IDCJAC0009,070265,1940,02,15,,,
IDCJAC0009,070265,1940,02,16,,,
IDCJAC0009,070265,1940,02,17,,,
IDCJAC0009,070265,1940,02,18,,,
IDCJAC0009,070265,1940,02,19,,,
IDCJAC0009,070265,1940,02,20,,,
IDCJAC0009,070265,1940,02,21,13.7,21,Y
IDCJAC0009,070265,1940,02,22,0.0,,Y
IDCJAC0009,070265,1940,02,23,0.0,,Y
IDCJAC0009,070265,1940,02,24,0.0,,Y
IDCJAC0009,070265,1940,02,25,0.0,,Y
IDCJAC0009,070265,1940,02,26,0.0,,Y
IDCJAC0009,070265,1940,02,27,0.0,,Y
IDCJAC0009,070265,1940,02,28,0.0,,Y
IDCJAC0009,070265,1940,02,29,0.0,,Y
IDCJAC0009,070265,1940,03,01,0.0,,Y
IDCJAC0009,070265,1940,03,02,0.0,,Y
IDCJAC0009,070265,1940,03,03,0.0,,Y
IDCJAC0009,070265,1940,03,04,0.0,,Y
IDCJAC0009,070265,1940,03,05,0.0,,Y
IDCJAC0009,070265,1940,03,06,0.0,,Y
IDCJAC0009,070265,1940,03,07,0.0,,Y
IDCJAC0009,070265,1940,03,08,0.0,,Y
IDCJAC0009,070265,1940,03,09,0.0,,Y
IDCJAC0009,070265,1940,03,10,0.0,,Y
IDCJAC0009,070265,1940,03,11,0.0,,Y
IDCJAC0009,070265,1940,03,12,0.0,,Y
IDCJAC0009,070265,1940,03,13,0.0,,Y
IDCJAC0009,070265,1940,03,14,0.0,,Y
IDCJAC0009,070265,1940,03,15,0.0,,Y
IDCJAC0009,070265,1940,03,16,0.0,,Y
IDCJAC0009,070265,1940,03,17,0.0,,Y
IDCJAC0009,070265,1940,03,18,,,
IDCJAC0009,070265,1940,03,19,,,
IDCJAC0009,070265,1940,03,20,,,
IDCJAC0009,070265,1940,03,21,,,
IDCJAC0009,070265,1940,03,22,5.3,5,Y
IDCJAC0009,070265,1940,03,23,0.0,,Y
IDCJAC0009,070265,1940,03,24,0.0,,Y
IDCJAC0009,070265,1940,03,25,0.0,,Y
IDCJAC0009,070265,1940,03,26,0.0,,Y
IDCJAC0009,070265,1940,03,27,0.0,,Y
IDCJAC0009,070265,1940,03,28,0.0,,Y
IDCJAC0009,070265,1940,03,29,0.0,,Y
IDCJAC0009,070265,1940,03,30,0.0,,Y
IDCJAC0009,070265,1940,03,31,0.0,,Y
IDCJAC0009,070265,1940,04,01,,,
IDCJAC0009,070265,1940,04,02,,,
IDCJAC0009,070265,1940,04,03,10.7,3,Y
IDCJAC0009,070265,1940,04,04,,,
IDCJAC0009,070265,1940,04,05,25.9,2,Y
IDCJAC0009,070265,1940,04,06,,,
IDCJAC0009,070265,1940,04,07,,,
IDCJAC0009,070265,1940,04,08,,,
IDCJAC0009,070265,1940,04,09,25.9,4,Y
IDCJAC0009,070265,1940,04,10,,,
IDCJAC0009,070265,1940,04,11,,,
IDCJAC0009,070265,1940,04,12,,,
IDCJAC0009,070265,1940,04,13,,,
IDCJAC0009,070265,1940,04,14,,,
IDCJAC0009,070265,1940,04,15,76.5,6,Y
IDCJAC0009,070265,1940,04,16,,,
IDCJAC0009,070265,1940,04,17,,,
IDCJAC0009,070265,1940,04,18,,,
IDCJAC0009,070265,1940,04,19,,,
IDCJAC0009,070265,1940,04,20,,,
IDCJAC0009,070265,1940,04,21,,,
IDCJAC0009,070265,1940,04,22,,,
IDCJAC0009,070265,1940,04,23,5.8,8,Y
IDCJAC0009,070265,1940,04,24,,,
IDCJAC0009,070265,1940,04,25,,,
IDCJAC0009,070265,1940,04,26,,,
IDCJAC0009,070265,1940,04,27,,,
IDCJAC0009,070265,1940,04,28,,,
IDCJAC0009,070265,1940,04,29,,,
IDCJAC0009,070265,1940,04,30,26.7,7,Y
IDCJAC0009,070265,1940,05,01,,,
IDCJAC0009,070265,1940,05,02,,,
IDCJAC0009,070265,1940,05,03,,,
IDCJAC0009,070265,1940,05,04,,,
IDCJAC0009,070265,1940,05,05,,,
IDCJAC0009,070265,1940,05,06,,,
IDCJAC0009,070265,1940,05,07,,,
IDCJAC0009,070265,1940,05,08,,,
IDCJAC0009,070265,1940,05,09,,,
IDCJAC0009,070265,1940,05,10,,,
IDCJAC0009,070265,1940,05,11,,,
IDCJAC0009,070265,1940,05,12,,,
IDCJAC0009,070265,1940,05,13,,,
IDCJAC0009,070265,1940,05,14,,,
IDCJAC0009,070265,1940,05,15,,,
IDCJAC0009,070265,1940,05,16,,,
IDCJAC0009,070265,1940,05,17,,,
IDCJAC0009,070265,1940,05,18,,,
IDCJAC0009,070265,1940,05,19,,,
IDCJAC0009,070265,1940,05,20,12.7,20,Y
IDCJAC0009,070265,1940,05,21,,,
IDCJAC0009,070265,1940,05,22,,,
IDCJAC0009,070265,1940,05,23,,,
IDCJAC0009,070265,1940,05,24,6.6,4,Y
IDCJAC0009,070265,1940,05,25,0.0,,Y
IDCJAC0009,070265,1940,05,26,0.0,,Y
IDCJAC0009,070265,1940,05,27,0.0,,Y
