Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,070315,1984,01,01,,,
IDCJAC0009,070315,1984,01,02,,,
IDCJAC0009,070315,1984,01,03,,,
IDCJAC0009,070315,1984,01,04,,,
IDCJAC0009,070315,1984,01,05,,,
IDCJAC0009,070315,1984,01,06,,,
IDCJAC0009,070315,1984,01,07,,,
IDCJAC0009,070315,1984,01,08,,,
IDCJAC0009,070315,1984,01,09,,,
IDCJAC0009,070315,1984,01,10,,,
IDCJAC0009,070315,1984,01,11,,,
IDCJAC0009,070315,1984,01,12,,,
IDCJAC0009,070315,1984,01,13,,,
IDCJAC0009,070315,1984,01,14,,,
IDCJAC0009,070315,1984,01,15,,,
IDCJAC0009,070315,1984,01,16,,,
IDCJAC0009,070315,1984,01,17,,,
IDCJAC0009,070315,1984,01,18,,,
IDCJAC0009,070315,1984,01,19,,,
IDCJAC0009,070315,1984,01,20,,,
IDCJAC0009,070315,1984,01,21,,,
IDCJAC0009,070315,1984,01,22,,,
IDCJAC0009,070315,1984,01,23,,,
IDCJAC0009,070315,1984,01,24,,,
IDCJAC0009,070315,1984,01,25,,,
IDCJAC0009,070315,1984,01,26,,,
IDCJAC0009,070315,1984,01,27,,,
IDCJAC0009,070315,1984,01,28,,,
IDCJAC0009,070315,1984,01,29,,,
IDCJAC0009,070315,1984,01,30,,,
IDCJAC0009,070315,1984,01,31,,,
IDCJAC0009,070315,1984,02,01,0.0,,Y
IDCJAC0009,070315,1984,02,02,0.0,,Y
IDCJAC0009,070315,1984,02,03,0.0,,Y
IDCJAC0009,070315,1984,02,04,0.0,,Y
IDCJAC0009,070315,1984,02,05,0.0,,Y
IDCJAC0009,070315,1984,02,06,0.0,,Y
IDCJAC0009,070315,1984,02,07,1.4,1,Y
IDCJAC0009,070315,1984,02,08,5.6,1,Y
IDCJAC0009,070315,1984,02,09,0.0,,Y
IDCJAC0009,070315,1984,02,10,0.0,,Y
IDCJAC0009,070315,1984,02,11,0.0,,Y
IDCJAC0009,070315,1984,02,12,0.0,,Y
IDCJAC0009,070315,1984,02,13,0.0,,Y
IDCJAC0009,070315,1984,02,14,0.0,,Y
IDCJAC0009,070315,1984,02,15,0.0,,Y
IDCJAC0009,070315,1984,02,16,0.0,,Y
