Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,070293,1978,03,31,,,
IDCJAC0009,070293,1978,04,01,,,
IDCJAC0009,070293,1978,04,02,,,
IDCJAC0009,070293,1978,04,03,,,
IDCJAC0009,070293,1978,04,04,,,
IDCJAC0009,070293,1978,04,05,,,
IDCJAC0009,070293,1978,04,06,,,
IDCJAC0009,070293,1978,04,07,,,
IDCJAC0009,070293,1978,04,08,,,
IDCJAC0009,070293,1978,04,09,,,
IDCJAC0009,070293,1978,04,10,,,
IDCJAC0009,070293,1978,04,11,,,
IDCJAC0009,070293,1978,04,12,,,
IDCJAC0009,070293,1978,04,13,,,
IDCJAC0009,070293,1978,04,14,,,
IDCJAC0009,070293,1978,04,15,,,
IDCJAC0009,070293,1978,04,16,,,
IDCJAC0009,070293,1978,04,17,,,
IDCJAC0009,070293,1978,04,18,,,
IDCJAC0009,070293,1978,04,19,,,
IDCJAC0009,070293,1978,04,20,,,
IDCJAC0009,070293,1978,04,21,,,
IDCJAC0009,070293,1978,04,22,,,
IDCJAC0009,070293,1978,04,23,,,
IDCJAC0009,070293,1978,04,24,,,
IDCJAC0009,070293,1978,04,25,,,
IDCJAC0009,070293,1978,04,26,,,
IDCJAC0009,070293,1978,04,27,,,
IDCJAC0009,070293,1978,04,28,,,
IDCJAC0009,070293,1978,04,29,,,
IDCJAC0009,070293,1978,04,30,,,
IDCJAC0009,070293,1978,05,01,0.0,,Y
IDCJAC0009,070293,1978,05,02,0.0,,Y
IDCJAC0009,070293,1978,05,03,0.0,,Y
IDCJAC0009,070293,1978,05,04,0.0,,Y
IDCJAC0009,070293,1978,05,05,0.0,,Y
IDCJAC0009,070293,1978,05,06,0.0,,Y
IDCJAC0009,070293,1978,05,07,0.0,,Y
IDCJAC0009,070293,1978,05,08,0.0,,Y
IDCJAC0009,070293,1978,05,09,0.0,,Y
IDCJAC0009,070293,1978,05,10,4.0,1,Y
IDCJAC0009,070293,1978,05,11,12.4,1,Y
IDCJAC0009,070293,1978,05,12,0.0,,Y
IDCJAC0009,070293,1978,05,13,0.0,,Y
IDCJAC0009,070293,1978,05,14,0.0,,Y
IDCJAC0009,070293,1978,05,15,0.0,,Y
IDCJAC0009,070293,1978,05,16,0.0,,Y
IDCJAC0009,070293,1978,05,17,0.0,,Y
IDCJAC0009,070293,1978,05,18,2.4,1,Y
IDCJAC0009,070293,1978,05,19,45.2,1,Y
IDCJAC0009,070293,1978,05,20,0.0,,Y
IDCJAC0009,070293,1978,05,21,8.6,1,Y
IDCJAC0009,070293,1978,05,22,0.0,,Y
IDCJAC0009,070293,1978,05,23,1.2,1,Y
IDCJAC0009,070293,1978,05,24,0.0,,Y
IDCJAC0009,070293,1978,05,25,0.0,,Y
IDCJAC0009,070293,1978,05,26,0.0,,Y
IDCJAC0009,070293,1978,05,27,0.0,,Y
IDCJAC0009,070293,1978,05,28,0.0,,Y
IDCJAC0009,070293,1978,05,29,,,
IDCJAC0009,070293,1978,05,30,5.8,2,Y
IDCJAC0009,070293,1978,05,31,13.6,1,Y
IDCJAC0009,070293,1978,06,01,1.0,1,Y
IDCJAC0009,070293,1978,06,02,3.6,1,Y
IDCJAC0009,070293,1978,06,03,3.4,1,Y
IDCJAC0009,070293,1978,06,04,0.0,,Y
IDCJAC0009,070293,1978,06,05,0.0,,Y
IDCJAC0009,070293,1978,06,06,2.4,1,Y
IDCJAC0009,070293,1978,06,07,4.2,1,Y
IDCJAC0009,070293,1978,06,08,0.8,1,Y
IDCJAC0009,070293,1978,06,09,0.0,,Y
IDCJAC0009,070293,1978,06,10,0.0,,Y
IDCJAC0009,070293,1978,06,11,1.6,1,Y
IDCJAC0009,070293,1978,06,12,0.0,,Y
IDCJAC0009,070293,1978,06,13,0.0,,Y
IDCJAC0009,070293,1978,06,14,0.0,,Y
IDCJAC0009,070293,1978,06,15,7.8,1,Y
IDCJAC0009,070293,1978,06,16,0.0,,Y
IDCJAC0009,070293,1978,06,17,8.0,1,Y
IDCJAC0009,070293,1978,06,18,0.0,,Y
IDCJAC0009,070293,1978,06,19,0.0,,Y
IDCJAC0009,070293,1978,06,20,0.0,,Y
IDCJAC0009,070293,1978,06,21,0.0,,Y
IDCJAC0009,070293,1978,06,22,0.0,,Y
IDCJAC0009,070293,1978,06,23,0.0,,Y
IDCJAC0009,070293,1978,06,24,0.0,,Y
IDCJAC0009,070293,1978,06,25,5.2,1,Y
IDCJAC0009,070293,1978,06,26,0.0,,Y
IDCJAC0009,070293,1978,06,27,0.0,,Y
IDCJAC0009,070293,1978,06,28,2.0,1,Y
IDCJAC0009,070293,1978,06,29,1.6,1,Y
IDCJAC0009,070293,1978,06,30,0.0,,Y
IDCJAC0009,070293,1978,07,01,0.0,,Y
IDCJAC0009,070293,1978,07,02,7.2,1,Y
IDCJAC0009,070293,1978,07,03,9.4,1,Y
IDCJAC0009,070293,1978,07,04,0.0,,Y
IDCJAC0009,070293,1978,07,05,1.0,1,Y
IDCJAC0009,070293,1978,07,06,17.2,1,Y
IDCJAC0009,070293,1978,07,07,0.0,,Y
IDCJAC0009,070293,1978,07,08,0.0,,Y
IDCJAC0009,070293,1978,07,09,0.0,,Y
IDCJAC0009,070293,1978,07,10,0.0,,Y
IDCJAC0009,070293,1978,07,11,1.6,1,Y
IDCJAC0009,070293,1978,07,12,0.0,,Y
IDCJAC0009,070293,1978,07,13,0.0,,Y
IDCJAC0009,070293,1978,07,14,0.0,,Y
IDCJAC0009,070293,1978,07,15,0.0,,Y
IDCJAC0009,070293,1978,07,16,0.0,,Y
IDCJAC0009,070293,1978,07,17,0.0,,Y
IDCJAC0009,070293,1978,07,18,0.0,,Y
IDCJAC0009,070293,1978,07,19,0.8,1,Y
IDCJAC0009,070293,1978,07,20,0.8,1,Y
IDCJAC0009,070293,1978,07,21,2.8,1,Y
IDCJAC0009,070293,1978,07,22,3.4,1,Y
IDCJAC0009,070293,1978,07,23,16.8,1,Y
IDCJAC0009,070293,1978,07,24,0.0,,Y
IDCJAC0009,070293,1978,07,25,0.0,,Y
IDCJAC0009,070293,1978,07,26,0.0,,Y
IDCJAC0009,070293,1978,07,27,0.0,,Y
IDCJAC0009,070293,1978,07,28,0.0,,Y
IDCJAC0009,070293,1978,07,29,0.0,,Y
IDCJAC0009,070293,1978,07,30,0.0,,Y
IDCJAC0009,070293,1978,07,31,0.0,,Y
IDCJAC0009,070293,1978,08,01,0.0,,Y
IDCJAC0009,070293,1978,08,02,0.8,1,Y
IDCJAC0009,070293,1978,08,03,0.0,,Y
IDCJAC0009,070293,1978,08,04,0.0,,Y
IDCJAC0009,070293,1978,08,05,0.0,,Y
IDCJAC0009,070293,1978,08,06,0.0,,Y
IDCJAC0009,070293,1978,08,07,5.2,1,Y
IDCJAC0009,070293,1978,08,08,4.8,1,Y
IDCJAC0009,070293,1978,08,09,0.0,,Y
IDCJAC0009,070293,1978,08,10,0.0,,Y
IDCJAC0009,070293,1978,08,11,0.0,,Y
IDCJAC0009,070293,1978,08,12,0.0,,Y
IDCJAC0009,070293,1978,08,13,2.0,1,Y
IDCJAC0009,070293,1978,08,14,0.0,,Y
IDCJAC0009,070293,1978,08,15,0.0,,Y
IDCJAC0009,070293,1978,08,16,0.0,,Y
IDCJAC0009,070293,1978,08,17,0.0,,Y
IDCJAC0009,070293,1978,08,18,0.0,,Y
IDCJAC0009,070293,1978,08,19,1.2,1,Y
IDCJAC0009,070293,1978,08,20,0.0,,Y
IDCJAC0009,070293,1978,08,21,0.0,,Y
IDCJAC0009,070293,1978,08,22,0.0,,Y
IDCJAC0009,070293,1978,08,23,0.8,1,Y
IDCJAC0009,070293,1978,08,24,0.0,,Y
IDCJAC0009,070293,1978,08,25,0.0,,Y
IDCJAC0009,070293,1978,08,26,0.0,,Y
IDCJAC0009,070293,1978,08,27,0.0,,Y
IDCJAC0009,070293,1978,08,28,0.0,,Y
IDCJAC0009,070293,1978,08,29,0.0,,Y
IDCJAC0009,070293,1978,08,30,0.0,,Y
IDCJAC0009,070293,1978,08,31,0.0,,Y
IDCJAC0009,070293,1978,09,01,0.6,1,Y
IDCJAC0009,070293,1978,09,02,0.0,,Y
IDCJAC0009,070293,1978,09,03,0.0,,Y
IDCJAC0009,070293,1978,09,04,33.8,1,Y
IDCJAC0009,070293,1978,09,05,19.8,1,Y
IDCJAC0009,070293,1978,09,06,0.0,,Y
IDCJAC0009,070293,1978,09,07,0.8,1,Y
IDCJAC0009,070293,1978,09,08,39.4,1,Y
IDCJAC0009,070293,1978,09,09,0.0,,Y
IDCJAC0009,070293,1978,09,10,0.0,,Y
IDCJAC0009,070293,1978,09,11,0.0,,Y
IDCJAC0009,070293,1978,09,12,2.0,1,Y
IDCJAC0009,070293,1978,09,13,4.6,1,Y
IDCJAC0009,070293,1978,09,14,5.0,1,Y
IDCJAC0009,070293,1978,09,15,0.0,,Y
IDCJAC0009,070293,1978,09,16,0.0,,Y
IDCJAC0009,070293,1978,09,17,0.0,,Y
IDCJAC0009,070293,1978,09,18,0.0,,Y
IDCJAC0009,070293,1978,09,19,5.8,1,Y
IDCJAC0009,070293,1978,09,20,0.0,,Y
IDCJAC0009,070293,1978,09,21,1.8,1,Y
IDCJAC0009,070293,1978,09,22,0.0,,Y
IDCJAC0009,070293,1978,09,23,15.0,1,Y
IDCJAC0009,070293,1978,09,24,0.0,,Y
IDCJAC0009,070293,1978,09,25,0.0,,Y
IDCJAC0009,070293,1978,09,26,0.0,,Y
IDCJAC0009,070293,1978,09,27,13.8,1,Y
IDCJAC0009,070293,1978,09,28,0.0,,Y
IDCJAC0009,070293,1978,09,29,0.0,,Y
IDCJAC0009,070293,1978,09,30,0.0,,Y
IDCJAC0009,070293,1978,10,01,0.0,,Y
IDCJAC0009,070293,1978,10,02,0.0,,Y
IDCJAC0009,070293,1978,10,03,0.0,,Y
IDCJAC0009,070293,1978,10,04,0.0,,Y
IDCJAC0009,070293,1978,10,05,0.0,,Y
IDCJAC0009,070293,1978,10,06,8.2,1,Y
IDCJAC0009,070293,1978,10,07,0.2,1,Y
IDCJAC0009,070293,1978,10,08,0.0,,Y
IDCJAC0009,070293,1978,10,09,0.0,,Y
IDCJAC0009,070293,1978,10,10,0.0,,Y
IDCJAC0009,070293,1978,10,11,0.6,1,Y
IDCJAC0009,070293,1978,10,12,0.0,,Y
IDCJAC0009,070293,1978,10,13,0.0,,Y
IDCJAC0009,070293,1978,10,14,2.2,1,Y
IDCJAC0009,070293,1978,10,15,0.0,,Y
IDCJAC0009,070293,1978,10,16,0.0,,Y
IDCJAC0009,070293,1978,10,17,0.0,,Y
IDCJAC0009,070293,1978,10,18,0.0,,Y
IDCJAC0009,070293,1978,10,19,0.0,,Y
IDCJAC0009,070293,1978,10,20,0.0,,Y
IDCJAC0009,070293,1978,10,21,,,
IDCJAC0009,070293,1978,10,22,,,
IDCJAC0009,070293,1978,10,23,,,
IDCJAC0009,070293,1978,10,24,11.8,4,Y
IDCJAC0009,070293,1978,10,25,0.0,,Y
IDCJAC0009,070293,1978,10,26,0.0,,Y
IDCJAC0009,070293,1978,10,27,0.0,,Y
IDCJAC0009,070293,1978,10,28,,,
IDCJAC0009,070293,1978,10,29,1.0,2,Y
IDCJAC0009,070293,1978,10,30,0.0,,Y
IDCJAC0009,070293,1978,10,31,21.2,1,Y
IDCJAC0009,070293,1978,11,01,11.8,1,Y
IDCJAC0009,070293,1978,11,02,0.0,,Y
IDCJAC0009,070293,1978,11,03,0.0,,Y
IDCJAC0009,070293,1978,11,04,0.0,,Y
IDCJAC0009,070293,1978,11,05,0.0,,Y
IDCJAC0009,070293,1978,11,06,0.0,,Y
IDCJAC0009,070293,1978,11,07,13.0,1,Y
IDCJAC0009,070293,1978,11,08,0.0,,Y
IDCJAC0009,070293,1978,11,09,0.0,,Y
IDCJAC0009,070293,1978,11,10,0.0,,Y
IDCJAC0009,070293,1978,11,11,,,
IDCJAC0009,070293,1978,11,12,18.0,2,Y
IDCJAC0009,070293,1978,11,13,0.0,,Y
IDCJAC0009,070293,1978,11,14,0.0,,Y
IDCJAC0009,070293,1978,11,15,0.0,,Y
IDCJAC0009,070293,1978,11,16,0.0,,Y
IDCJAC0009,070293,1978,11,17,0.0,,Y
IDCJAC0009,070293,1978,11,18,0.0,,Y
IDCJAC0009,070293,1978,11,19,0.0,,Y
IDCJAC0009,070293,1978,11,20,5.0,1,Y
IDCJAC0009,070293,1978,11,21,0.0,,Y
IDCJAC0009,070293,1978,11,22,0.0,,Y
IDCJAC0009,070293,1978,11,23,0.0,,Y
IDCJAC0009,070293,1978,11,24,0.0,,Y
IDCJAC0009,070293,1978,11,25,0.0,,Y
IDCJAC0009,070293,1978,11,26,0.0,,Y
IDCJAC0009,070293,1978,11,27,0.0,,Y
IDCJAC0009,070293,1978,11,28,0.0,,Y
IDCJAC0009,070293,1978,11,29,0.0,,Y
IDCJAC0009,070293,1978,11,30,3.6,1,Y
IDCJAC0009,070293,1978,12,01,0.0,,Y
IDCJAC0009,070293,1978,12,02,0.0,,Y
IDCJAC0009,070293,1978,12,03,0.0,,Y
IDCJAC0009,070293,1978,12,04,21.0,1,Y
IDCJAC0009,070293,1978,12,05,1.0,1,Y
IDCJAC0009,070293,1978,12,06,0.0,,Y
IDCJAC0009,070293,1978,12,07,0.0,,Y
IDCJAC0009,070293,1978,12,08,0.0,,Y
IDCJAC0009,070293,1978,12,09,0.0,,Y
IDCJAC0009,070293,1978,12,10,2.0,1,Y
IDCJAC0009,070293,1978,12,11,0.0,,Y
IDCJAC0009,070293,1978,12,12,0.0,,Y
IDCJAC0009,070293,1978,12,13,0.0,,Y
IDCJAC0009,070293,1978,12,14,1.2,1,Y
IDCJAC0009,070293,1978,12,15,3.2,1,Y
IDCJAC0009,070293,1978,12,16,0.0,,Y
IDCJAC0009,070293,1978,12,17,0.0,,Y
IDCJAC0009,070293,1978,12,18,2.8,1,Y
IDCJAC0009,070293,1978,12,19,0.0,,Y
IDCJAC0009,070293,1978,12,20,0.0,,Y
IDCJAC0009,070293,1978,12,21,0.0,,Y
IDCJAC0009,070293,1978,12,22,0.0,,Y
IDCJAC0009,070293,1978,12,23,0.0,,Y
IDCJAC0009,070293,1978,12,24,1.8,1,Y
IDCJAC0009,070293,1978,12,25,0.0,,Y
IDCJAC0009,070293,1978,12,26,5.8,1,Y
IDCJAC0009,070293,1978,12,27,12.4,1,Y
IDCJAC0009,070293,1978,12,28,0.0,,Y
IDCJAC0009,070293,1978,12,29,0.0,,Y
IDCJAC0009,070293,1978,12,30,0.0,,Y
IDCJAC0009,070293,1978,12,31,0.0,,Y
IDCJAC0009,070293,1979,01,01,0.0,,Y
IDCJAC0009,070293,1979,01,02,0.0,,Y
IDCJAC0009,070293,1979,01,03,0.0,,Y
IDCJAC0009,070293,1979,01,04,0.0,,Y
IDCJAC0009,070293,1979,01,05,0.0,,Y
IDCJAC0009,070293,1979,01,06,0.0,,Y
IDCJAC0009,070293,1979,01,07,0.0,,Y
IDCJAC0009,070293,1979,01,08,0.0,,Y
IDCJAC0009,070293,1979,01,09,1.8,1,Y
IDCJAC0009,070293,1979,01,10,0.0,,Y
IDCJAC0009,070293,1979,01,11,0.0,,Y
IDCJAC0009,070293,1979,01,12,0.0,,Y
IDCJAC0009,070293,1979,01,13,0.0,,Y
IDCJAC0009,070293,1979,01,14,0.0,,Y
IDCJAC0009,070293,1979,01,15,0.0,,Y
IDCJAC0009,070293,1979,01,16,0.0,,Y
IDCJAC0009,070293,1979,01,17,0.0,,Y
IDCJAC0009,070293,1979,01,18,5.8,1,Y
IDCJAC0009,070293,1979,01,19,0.0,,Y
IDCJAC0009,070293,1979,01,20,0.0,,Y
IDCJAC0009,070293,1979,01,21,0.0,,Y
IDCJAC0009,070293,1979,01,22,0.0,,Y
IDCJAC0009,070293,1979,01,23,0.0,,Y
IDCJAC0009,070293,1979,01,24,0.0,,Y
IDCJAC0009,070293,1979,01,25,0.0,,Y
IDCJAC0009,070293,1979,01,26,0.4,1,Y
IDCJAC0009,070293,1979,01,27,0.0,,Y
IDCJAC0009,070293,1979,01,28,0.0,,Y
IDCJAC0009,070293,1979,01,29,0.0,,Y
IDCJAC0009,070293,1979,01,30,0.0,,Y
IDCJAC0009,070293,1979,01,31,0.0,,Y
IDCJAC0009,070293,1979,02,01,0.0,,Y
IDCJAC0009,070293,1979,02,02,1.2,1,Y
IDCJAC0009,070293,1979,02,03,0.0,,Y
IDCJAC0009,070293,1979,02,04,0.0,,Y
IDCJAC0009,070293,1979,02,05,1.0,1,Y
IDCJAC0009,070293,1979,02,06,0.0,,Y
IDCJAC0009,070293,1979,02,07,0.0,,Y
IDCJAC0009,070293,1979,02,08,0.0,,Y
IDCJAC0009,070293,1979,02,09,0.0,,Y
IDCJAC0009,070293,1979,02,10,0.0,,Y
IDCJAC0009,070293,1979,02,11,0.0,,Y
IDCJAC0009,070293,1979,02,12,0.0,,Y
IDCJAC0009,070293,1979,02,13,0.0,,Y
IDCJAC0009,070293,1979,02,14,0.0,,Y
IDCJAC0009,070293,1979,02,15,0.0,,Y
IDCJAC0009,070293,1979,02,16,0.0,,Y
IDCJAC0009,070293,1979,02,17,0.0,,Y
IDCJAC0009,070293,1979,02,18,0.0,,Y
IDCJAC0009,070293,1979,02,19,0.0,,Y
IDCJAC0009,070293,1979,02,20,0.0,,Y
IDCJAC0009,070293,1979,02,21,0.0,,Y
IDCJAC0009,070293,1979,02,22,0.0,,Y
IDCJAC0009,070293,1979,02,23,0.0,,Y
IDCJAC0009,070293,1979,02,24,0.0,,Y
IDCJAC0009,070293,1979,02,25,0.0,,Y
IDCJAC0009,070293,1979,02,26,0.0,,Y
IDCJAC0009,070293,1979,02,27,0.0,,Y
IDCJAC0009,070293,1979,02,28,0.0,,Y
IDCJAC0009,070293,1979,03,01,0.0,,Y
IDCJAC0009,070293,1979,03,02,0.0,,Y
IDCJAC0009,070293,1979,03,03,2.8,1,Y
IDCJAC0009,070293,1979,03,04,18.4,1,Y
IDCJAC0009,070293,1979,03,05,0.0,,Y
IDCJAC0009,070293,1979,03,06,0.0,,Y
IDCJAC0009,070293,1979,03,07,0.0,,Y
IDCJAC0009,070293,1979,03,08,0.0,,Y
IDCJAC0009,070293,1979,03,09,0.0,,Y
IDCJAC0009,070293,1979,03,10,0.0,,Y
IDCJAC0009,070293,1979,03,11,0.0,,Y
IDCJAC0009,070293,1979,03,12,0.0,,Y
IDCJAC0009,070293,1979,03,13,0.0,,Y
IDCJAC0009,070293,1979,03,14,2.6,1,Y
IDCJAC0009,070293,1979,03,15,20.2,1,Y
IDCJAC0009,070293,1979,03,16,5.2,1,Y
IDCJAC0009,070293,1979,03,17,0.4,1,Y
IDCJAC0009,070293,1979,03,18,0.0,,Y
IDCJAC0009,070293,1979,03,19,0.0,,Y
IDCJAC0009,070293,1979,03,20,0.0,,Y
IDCJAC0009,070293,1979,03,21,0.6,1,Y
IDCJAC0009,070293,1979,03,22,0.0,,Y
IDCJAC0009,070293,1979,03,23,3.4,1,Y
IDCJAC0009,070293,1979,03,24,0.0,,Y
IDCJAC0009,070293,1979,03,25,0.0,,Y
IDCJAC0009,070293,1979,03,26,0.0,,Y
IDCJAC0009,070293,1979,03,27,0.0,,Y
IDCJAC0009,070293,1979,03,28,0.0,,Y
IDCJAC0009,070293,1979,03,29,0.0,,Y
IDCJAC0009,070293,1979,03,30,0.0,,Y
IDCJAC0009,070293,1979,03,31,0.0,,Y
IDCJAC0009,070293,1979,04,01,12.6,1,Y
IDCJAC0009,070293,1979,04,02,17.0,1,Y
IDCJAC0009,070293,1979,04,03,0.0,,Y
IDCJAC0009,070293,1979,04,04,8.6,1,Y
IDCJAC0009,070293,1979,04,05,0.0,,Y
IDCJAC0009,070293,1979,04,06,0.0,,Y
IDCJAC0009,070293,1979,04,07,0.0,,Y
IDCJAC0009,070293,1979,04,08,0.0,,Y
IDCJAC0009,070293,1979,04,09,0.0,,Y
IDCJAC0009,070293,1979,04,10,0.0,,Y
IDCJAC0009,070293,1979,04,11,0.0,,Y
IDCJAC0009,070293,1979,04,12,0.0,,Y
IDCJAC0009,070293,1979,04,13,0.0,,Y
IDCJAC0009,070293,1979,04,14,0.0,,Y
IDCJAC0009,070293,1979,04,15,0.0,,Y
IDCJAC0009,070293,1979,04,16,0.0,,Y
IDCJAC0009,070293,1979,04,17,0.0,,Y
IDCJAC0009,070293,1979,04,18,11.8,1,Y
IDCJAC0009,070293,1979,04,19,0.6,1,Y
IDCJAC0009,070293,1979,04,20,1.4,1,Y
IDCJAC0009,070293,1979,04,21,0.0,,Y
IDCJAC0009,070293,1979,04,22,0.0,,Y
IDCJAC0009,070293,1979,04,23,0.0,,Y
IDCJAC0009,070293,1979,04,24,0.0,,Y
IDCJAC0009,070293,1979,04,25,0.0,,Y
IDCJAC0009,070293,1979,04,26,3.4,1,Y
IDCJAC0009,070293,1979,04,27,0.0,,Y
IDCJAC0009,070293,1979,04,28,0.0,,Y
IDCJAC0009,070293,1979,04,29,0.0,,Y
IDCJAC0009,070293,1979,04,30,0.0,,Y
IDCJAC0009,070293,1979,05,01,0.0,,Y
IDCJAC0009,070293,1979,05,02,0.0,,Y
IDCJAC0009,070293,1979,05,03,0.0,,Y
IDCJAC0009,070293,1979,05,04,0.0,,Y
IDCJAC0009,070293,1979,05,05,0.0,,Y
IDCJAC0009,070293,1979,05,06,0.0,,Y
IDCJAC0009,070293,1979,05,07,0.0,,Y
IDCJAC0009,070293,1979,05,08,0.0,,Y
IDCJAC0009,070293,1979,05,09,0.0,,Y
IDCJAC0009,070293,1979,05,10,0.0,,Y
IDCJAC0009,070293,1979,05,11,1.2,1,Y
IDCJAC0009,070293,1979,05,12,0.0,,Y
IDCJAC0009,070293,1979,05,13,0.0,,Y
IDCJAC0009,070293,1979,05,14,0.0,,Y
IDCJAC0009,070293,1979,05,15,0.0,,Y
IDCJAC0009,070293,1979,05,16,0.0,,Y
IDCJAC0009,070293,1979,05,17,0.0,,Y
IDCJAC0009,070293,1979,05,18,0.0,,Y
IDCJAC0009,070293,1979,05,19,0.0,,Y
IDCJAC0009,070293,1979,05,20,0.0,,Y
IDCJAC0009,070293,1979,05,21,0.0,,Y
IDCJAC0009,070293,1979,05,22,0.0,,Y
IDCJAC0009,070293,1979,05,23,0.0,,Y
IDCJAC0009,070293,1979,05,24,0.0,,Y
IDCJAC0009,070293,1979,05,25,0.0,,Y
IDCJAC0009,070293,1979,05,26,0.0,,Y
IDCJAC0009,070293,1979,05,27,12.4,1,Y
IDCJAC0009,070293,1979,05,28,0.0,,Y
IDCJAC0009,070293,1979,05,29,0.0,,Y
IDCJAC0009,070293,1979,05,30,0.4,1,Y
IDCJAC0009,070293,1979,05,31,0.0,,Y
IDCJAC0009,070293,1979,06,01,0.0,,Y
IDCJAC0009,070293,1979,06,02,0.0,,Y
IDCJAC0009,070293,1979,06,03,0.0,,Y
IDCJAC0009,070293,1979,06,04,0.0,,Y
IDCJAC0009,070293,1979,06,05,0.0,,Y
IDCJAC0009,070293,1979,06,06,0.0,,Y
IDCJAC0009,070293,1979,06,07,0.0,,Y
IDCJAC0009,070293,1979,06,08,1.0,1,Y
IDCJAC0009,070293,1979,06,09,0.0,,Y
IDCJAC0009,070293,1979,06,10,0.0,,Y
IDCJAC0009,070293,1979,06,11,0.0,,Y
IDCJAC0009,070293,1979,06,12,0.0,,Y
IDCJAC0009,070293,1979,06,13,0.0,,Y
IDCJAC0009,070293,1979,06,14,0.0,,Y
IDCJAC0009,070293,1979,06,15,0.0,,Y
IDCJAC0009,070293,1979,06,16,0.0,,Y
IDCJAC0009,070293,1979,06,17,0.0,,Y
IDCJAC0009,070293,1979,06,18,0.0,,Y
